resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,average_watts,device_watts,kilojoules,average_cadence,max_watts,weighted_average_watts,average_temp
2,Corrida matinal,12011.6,3629,3756,76.4,Run,Run,,9281634710,2023-06-17T10:08:25Z,2023-06-17T07:08:25Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,República Federativa do Brasil,13,9,0,3,0,False,False,False,False,everyone,False,g625387,"[-15.802365001291037, -47.91575716808438]","[-15.802769344300032, -47.9160463437438]",3.31,6.161,True,165.6,191.0,False,True,1135.6,1112.2,9956602933.0,9956602933,4F5F7F93-2CBE-40A5-AC85-DEEBF37E8C8D.fit,False,2,0,False,6122940,1,a9281634710,xkm_BnpmcHaBu@eBYq@Sc@G_@OcAuAg@y@Yo@Mw@?YbAwGp@yAXg@Z}Al@e@NSn@oCAIGKYOgA{@aBeBOa@QiCQc@sA_B_AgBk@a@iAc@mA[_@CmENaBKuAs@o@c@g@u@c@{@Ok@M{@CaAFeA?kACaAIk@Y}@{AkC[_@k@e@_ASwAw@_@C_@By@J{@RwALsAIc@MYOa@a@}@sA[w@Kq@Cs@Do@Ru@`@s@f@c@\OnCm@\Mt@e@`@_@n@{@Zk@h@sAb@c@d@U\C\@`@Hd@Zv@~@`A^`@T\`@Xj@Ht@C`AKh@Wh@Sp@CZ?\DRXt@f@`ANb@RVz@d@j@^zA\lBLfACpAIzDJvBj@dAf@|BvBj@l@\h@Zt@X`Ab@~Bl@dAx@jBXTlAr@d@n@jAh@z@t@j@TNPHRLpAAnCI\c@fAq@dCYl@Ib@KXA\P|@FPj@n@x@r@T`@^~@T`AJt@HbA?j@Ih@m@tAqBdDSlAI\CDe@FUVOJcAFYJ_@b@Wl@_@Tm@JuASSDBJZJtBXr@Xj@`@}@g@q@WgB[uA]WKWUm@_Ay@qAM_@Km@@]bAqGhAcCH[L{@DIf@]RWl@qCAIEEiBuAe@m@w@s@Me@IuBEQKWgAuAe@q@_@s@QUo@e@gAa@uA[wENeBMQGq@]y@i@q@{@_@y@K]UmAA_BFu@E_BEs@WiAoBgDs@m@cAYgAs@]Gs@?[BcAVyAPiAAe@Ia@M]W[[q@aA_@y@Os@Em@@]Jo@\}@\_@f@a@p@WlB_@~@c@r@k@z@iA~@sBZ_@ZQb@KZAj@Hf@\v@|@`A`@d@Zd@l@HRJx@?f@CZETa@`AK\G^A^RbAxAlCdBdA~A\dCLhCMpDJxA^~Ar@bCtBt@v@PXb@bARv@f@lC`@n@|@rBfBjAf@p@hAf@z@r@b@RRRL\JdABnCMf@o@~Ac@dBWl@Id@Of@APR|@LVzAxAZf@^fAVbANfB?d@C\Kb@_@~@q@lAq@z@Ub@U|AGNCB]DSXIDm@Jc@B]NURWl@KLMJk@ZALBFj@Nl@TfAx@XP,2,,,,,,,
2,Pilates vespertino,0.0,3445,3445,0.0,Workout,Pilates,,9279040837,2023-06-16T17:00:16Z,2023-06-16T14:00:16Z,(GMT-03:00) America/Araguaina,-10800.0,,,República Federativa do Brasil,0,2,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,True,70.5,97.0,False,True,,,9953856180.0,9953856180,782813DB-03DE-4CCD-B5E2-ACD3618C783E.fit,False,0,0,False,6122940,1,a9279040837,,2,,,,,,,
2,Pilates vespertino,0.0,3503,3503,0.0,Workout,Pilates,,9279040778,2023-06-15T17:00:14Z,2023-06-15T14:00:14Z,(GMT-03:00) America/Araguaina,-10800.0,,,República Federativa do Brasil,0,3,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,True,87.9,105.0,False,True,,,9953856179.0,9953856179,9CFBCD71-5306-4693-A57F-7D7D18634739.fit,False,0,0,False,6122940,1,a9279040778,,2,,,,,,,
2,Treinamento com peso vespertino,0.0,2614,2614,0.0,WeightTraining,WeightTraining,,9279040777,2023-06-15T16:06:57Z,2023-06-15T13:06:57Z,(GMT-03:00) America/Araguaina,-10800.0,,,República Federativa do Brasil,0,2,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,True,99.8,122.0,False,True,,,9953856178.0,9953856178,CCA16010-3553-40B4-BCD5-AD8C2FBD0FA7.fit,False,0,0,False,6122940,1,a9279040777,,2,,,,,,,
2,Corrida matinal,10013.4,3211,3397,135.6,Run,Run,,9269412457,2023-06-15T09:36:44Z,2023-06-15T06:36:44Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,República Federativa do Brasil,0,7,0,5,0,False,False,False,False,everyone,False,g625387,"[-15.83650172688067, -48.02482324652374]","[-15.836387984454632, -48.024748312309384]",3.118,4.088,True,172.4,187.0,False,True,1141.4,1095.4,9943679138.0,9943679138,5753CE69-B3B2-47B1-B810-6FE988E0D64E.fit,False,0,0,False,6122940,1,a9269412457,dat_BdzbdH{AJIDMVSh@SXMHkA^YLeAdAm@t@u@fAKFm@No@BqCWy@KA@lBRhBJj@GTE^QFGt@iAv@}@v@s@^SbA[XQJO\y@JMRGh@Ih@Bb@E\GPIJODSCa@EQ]a@kAu@GOE_AD[NSZ[PGVOJM?GSi@]_@iBo@u@c@i@Uq@MeBQy@As@F_@CQEs@_@g@_@}BcDQO_@IiCSu@MmAa@eAo@WIUBq@\kAx@]f@U~@MFYFcAZgAVI?c@SQ@aA\GDILGDYQUCiAA{@DJ@`AGjADVHh@b@jAj@HJLl@LTj@r@p@b@HJDVF~@HVPZnCzB^R\Bv@CNDBNK~BKfEFr@FLLJv@b@z@ZpBNtD`@`BHj@CZI`@SZk@n@u@h@o@b@]f@_@lAa@PMT]Vk@PSFCh@EpAAXCTKPWBQ?SI_@QWWS}@g@EGCMEk@ASFYd@i@j@[NOCQO_@YWYOaAY_B{@a@OgCYi@AkAF]EgAi@]Wc@q@a@a@{@sAKKc@M}BQiB[]KcAo@[MKAO@u@^}@n@e@l@WdAGBe@JuBl@]@_@QG?w@PWLQTE@[OQCoAA{DRe@LMJGRAhAGR}@fCILQHCD?JFPCP}@lCO^IFQ@iACq@D]GMOI_@SOGKaAqBgDsGM[Cu@@k@BSHOd@W@GA_@@gDC_A?e@JgAPi@Xc@^YXONCVAXFxAd@t@RTBNDfAr@h@f@d@~@@HAVNPBHDl@@`@PvA?LGT?FNNHZ\tCFEBa@DILMXKTCxEMj@@PBLFh@d@fAh@PVNh@l@x@z@l@JNFbADZDNNThA|@~@|@^RZFt@E\H@TSbHAh@BXDLFHv@d@z@^hBRlAFxBX`AHh@Bz@KRKTSl@cAjBmBp@a@x@UXMPWRg@NQRI\IhACj@ITINSQV_@Pg@HsADc@JKHSn@]`@c@Rw@T]Tw@p@]^c@j@e@t@KHa@Lg@Hc@?iAGyASDBtAHr@@t@HZCh@QTOZo@t@aA`A_Ah@]~@YXMXW^_ARKp@O,2,,,,,,,
2,Treinamento com peso matinal,0.0,2598,2598,0.0,WeightTraining,WeightTraining,,12593131546,2023-06-13T16:04:04Z,2023-06-13T09:04:04Z,(GMT-07:00) America/Creston,-25200.0,,,República Federativa do Brasil,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,True,105.3,113.0,False,True,0.0,0.0,13426057086.0,13426057086,E8DCBD8C-96FF-4F31-A9B9-ECDEE1BD55E4.fit,False,0,0,False,6122940,1,a12593131546,,2,,,,,,,
2,Corrida matinal,5913.1,1954,2018,80.2,Run,Run,,9256460438,2023-06-13T09:47:29Z,2023-06-13T06:47:29Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,República Federativa do Brasil,0,3,0,7,0,False,False,False,False,everyone,False,g625387,"[-15.836668526753783, -48.02479173056781]","[-15.83659216761589, -48.024791898205876]",3.026,5.354,True,164.0,183.0,False,True,1145.2,1114.6,9930030708.0,9930030708,02442DD5-DA40-44D8-91FA-FB9E4723BBD0.fit,False,0,0,False,6122940,1,a9256460438,dbt_B~ybdHv@SNOHKDS?OGUIQc@_@{CsA[W{@u@MGQEi@@_@CwAU]KeAk@]G}@IgGU_@GsAi@o@OoA?a@FbAx@`BhB~@p@zDdBz@Z~@VpCj@jCd@jBXzC`@\@TC\EVIPSFWAWI]OS_@Yc@Uq@[j@Pj@Xr@p@FJFTATGTKPW\IRH]FMCFa@Hi@F{@@u@NIFOn@QZ]RiA^WR_Ax@UVe@l@e@v@]N]H}@B{BS}BYcAI{@C_@DYPQXITCPBNPj@Lh@\bAt@zA`@j@FN@HWr@GJ[Jw@b@_@N]XEL?hACWAu@FQLMjCoAFQHo@EOm@{@e@eA[w@WcAKg@Aa@HSLONMPIXGTAv@FdD\vCTV?d@GXI\SVg@`@k@jAoAx@k@dA[XQRWTo@PQXIb@Cv@@h@OPAF@u@R{BLMDIHSl@U^a@To@N_@PoBlBi@p@QZk@ZVKJIhAeB`AeAp@i@bAY^QLK`@y@NOLGb@IbA?f@GBETKWNKBo@JoAHWDMP[p@ON_@Z_AVs@d@m@h@m@r@o@fAMJKDy@Pe@@}BUEAz@HpAHh@Ch@O^[\m@V_@fBgBb@Ux@Q^Up@qALI\Gd@C\@,2,,,,,,,
2,Corrida matinal,16012.9,5117,5424,89.4,Run,Run,,9238147964,2023-06-10T10:06:39Z,2023-06-10T07:06:39Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,República Federativa do Brasil,6,9,0,2,0,False,False,False,False,everyone,False,g625387,"[-15.858669932931662, -47.927493592724204]","[-15.858664233237505, -47.927289828658104]",3.129,4.589,True,172.3,191.0,False,True,1039.8,1009.6,9910643019.0,9910643019,326BE92B-3DB2-4D60-9A93-54268EFD93D5.fit,False,1,0,False,6122940,1,a9238147964,tkx_BzyocHUyA[sCMu@Gq@_@oC?QMk@UiBeBiNq@{EIw@a@uCSoBQu@iAcJ_@qB]sA_@cAy@_B{@uA_AmAiAiAiB{AmEqDsB{AkEwDqAcBi@}@w@{Aa@eAiAkEKs@Si@Ok@SkA]gAsA_GsAuFy@mDIk@M[i@cCOc@aA{DgAsEYyAWy@u@eDKk@i@iBkA}EOy@c@gBC_@GYg@_BMo@Si@i@uBUmAwA}Fs@gD[oAa@wBMWE[Oc@s@cDs@aCsBqFoAyBM[oAmBMMiAoB_@k@cDwDgAaA[c@q@k@i@a@YYaAi@gBsAo@a@gDeBgBu@mAm@c@MkDyAu@U{@[aAi@sBw@s@]yB{@{@c@OMKMgA{@i@[q@o@m@s@o@}@UYYg@w@iBi@{AMe@e@kCQkBEyB@s@F{BAq@J}AC[?e@NkEHe@LyBJ{@\cBXw@d@gAhCcFt@gA`AiAr@q@zCsBdAg@~@[zAc@dAS~@MtBMlAAlABqAAaBBiBJu@Jw@NmBj@[HiBz@yA|@gA|@c@b@mAvA_AxAw@zA]dAg@nAWv@]dBCZ@HFNv@f@Z^Ph@Bj@CXS`@uArAk@z@Sn@Gt@Q|CIlEFvAJb@CV@RV`BXlAp@pB|@jBd@t@bAtAj@p@x@n@ZPl@l@\Rb@LbAd@XTjGdCXNhBl@~@d@p@T`A`@x@^VRnAf@lCnA|Ax@|@j@tBxAjBzA`@`@bAx@vAxA|AlB^^hDtFfAtBfA|Bf@lA|AzEVdAz@zDPd@Lp@@NVhAf@fBx@tDRp@l@vCrAxELr@l@rBB`@t@~CBZJb@X|@dAlE`AvDlBlIZjATlAb@lBj@nBn@xCN^Pz@BN`@fBd@dBnBrIPd@f@tBNz@L\VrAn@~BVn@lA~B`@l@t@|@zG|FfBpAjB~AhA|@rBdB\b@ZXx@hAh@|@t@|Ah@rAVz@l@xC`@zCHnAJj@NfAHVNfAPlBd@`D^bDf@`DH`@?`@\hCH^^bDLt@h@pENzALfAHX\dC,2,,,,,,,
2,Treinamento com peso vespertino,0.0,2838,2838,0.0,WeightTraining,WeightTraining,,9238147496,2023-06-09T16:02:35Z,2023-06-09T13:02:35Z,(GMT-03:00) America/Araguaina,-10800.0,,,República Federativa do Brasil,0,1,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,True,93.2,113.0,False,True,,,9910642803.0,9910642803,568A0136-0DF7-4A6B-BC27-4F4109D2177E.fit,False,0,0,False,6122940,1,a9238147496,,2,,,,,,,
2,Corrida matinal,8008.6,2570,2914,79.4,Run,Run,,9225513066,2023-06-08T10:01:10Z,2023-06-08T07:01:10Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,República Federativa do Brasil,1,4,0,2,0,False,False,False,False,everyone,False,g625387,"[-15.841402122750878, -48.019593777135015]","[-15.83933288231492, -48.01853287965059]",3.116,4.356,True,167.2,179.0,False,True,1146.2,1082.0,9897387289.0,9897387289,CE0473BA-FFBB-42AA-84E4-DE9C4C886969.fit,False,0,0,False,6122940,1,a9225513066,x_u_BnyadH?g@EWK_@Yo@Sw@Si@MG[EGEGK[aAKGICM@uAj@WFyAn@aBd@gC~@e@Ra@FOIU}@[cA_@yAYo@]gAeA_DOUG[m@iB_@wAQc@]_BUeBKcI@mBEmA@uAAq@Dw@RiCf@kBJY`AaEF]EKwA[o@UYUu@SOGOYYkAs@uBIa@Eu@KM_@Yk@NSMKAq@?c@Fw@Ru@Pu@b@UHy@N}@f@[LSBs@?[HwBr@c@TiA\}Av@w@Xa@`@OJgAPq@\i@TyA`@{@l@wAr@_A^s@Nc@A]BqA^_A`@[F_AJ}Al@WPa@^[N}A^iBZmEvA}@h@UFaARcBl@sA\wC~@aFhBgBt@e@VILK^@KNc@\WxIgDbDeAlAY|Ak@hAQl@a@hDmAdCk@x@MhA[^Ul@g@tAg@j@Mz@Kp@]xAc@f@EZB\Cr@UhB}@vA_Ax@UfCcAz@KPKPUXUr@SfB{@rAa@jBq@`AUh@?RCbAm@h@Oj@Kr@c@vBk@l@Ch@?n@PZID?B@DNVZHdAf@~AJP`@rALTRN`AJf@LHDPXJHx@VNL?Nw@bC@C[xAk@vBMp@GfACvABvECh@B|@A|CRhEPdANn@`@fAh@`Bj@tANjALTh@jBbAtCd@bBPv@Td@LFXApBy@RCHDRr@P`@PPH?VODKUi@Qq@?GH@LTFR?JC?IEIWEQ@MJE^ELDDJ,2,,,,,,,
2,Pilates vespertino,0.0,3404,3404,0.0,Workout,Pilates,,9216026589,2023-06-06T17:00:15Z,2023-06-06T14:00:15Z,(GMT-03:00) America/Araguaina,-10800.0,,,República Federativa do Brasil,0,1,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,True,79.2,99.0,False,True,,,9887348083.0,9887348083,A354BD00-3DB6-4FEE-998A-06B89CF1780C.fit,False,0,0,False,6122940,1,a9216026589,,2,,,,,,,
2,Treinamento com peso vespertino,0.0,2110,2110,0.0,WeightTraining,WeightTraining,,9216026570,2023-06-06T16:03:54Z,2023-06-06T13:03:54Z,(GMT-03:00) America/Araguaina,-10800.0,,,República Federativa do Brasil,0,1,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,True,97.6,124.0,False,True,,,9887348096.0,9887348096,9404B2EF-F49B-4AF0-9458-A886CF1AC142.fit,False,0,0,False,6122940,1,a9216026570,,2,,,,,,,
2,Corrida matinal,6532.4,2148,2233,93.0,Run,Run,,9212434317,2023-06-06T09:44:35Z,2023-06-06T06:44:35Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,República Federativa do Brasil,0,5,0,4,0,False,False,False,False,everyone,False,g625387,"[-15.83697086200118, -48.024716544896364]","[-15.83612940274179, -48.02480824291706]",3.041,5.062,True,173.9,187.0,False,True,1152.0,1108.6,9883572630.0,9883572630,5E2576AC-CADC-4681-B445-5B916B38F5D1.fit,False,0,0,False,6122940,1,a9212434317,bdt_BnybdHWJUBeBNq@HMPQn@WZ[R{@V]Rc@^gAjAu@hAUL_@JUBm@?cAIaCYmD[UB]NIFSXKX?TBPx@jC`@|@~@dBOj@KTq@V]To@XOJGJ?fADb@EFOLEHAZYVAFBH\^HT?NGh@Bc@A[GQ[g@AO\_@?YVa@G_@@u@BQROjCmADIHw@CKc@k@Wg@i@qA_@iAMq@Ee@DSNWROPITGX?bHr@`BJh@Gb@OVQZo@^e@fBiBTKfA[XQLO^w@LMj@MzAGr@MP_@?[EWSYOOe@[aCgAu@k@lAv@nBz@t@l@PXDN?VCXMPIFo@PYBs@?k@IeGgAuEaAeAYsBw@}CsAm@e@e@k@kAiAaAu@m@YsAYOIGICWB{BCe@AIKOICO?e@LADMFK@q@Ro@VFJd@d@r@z@t@p@JDT@d@CBA?EQUCS@sCEUEEQGYBuAd@{@Rl@Wt@On@Q`@CLDNNBN?`@I|@?h@B\JVNDxARp@\t@l@nAxAhAdAz@`@dDvA~Ad@zCn@xHnAz@F^FV@v@KZIYNe@JYBUCcAJSFOTOh@IL_@V_AX_@Ti@d@aAbA{@lAKHQHq@Lo@@k@I{C[hE\z@?b@MNGTSZk@^g@rAwAd@YjA_@^WJM`@}@NM,2,,,,,,,
2,Corrida matinal,14007.4,4566,5118,144.0,Run,Run,,9193665731,2023-06-03T10:08:38Z,2023-06-03T07:08:38Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,República Federativa do Brasil,2,7,0,4,0,False,False,False,False,everyone,False,g625387,"[-15.827368553727865, -48.00881934352219]","[-15.827416749671102, -48.00880936905742]",3.068,4.19,True,157.6,180.0,False,True,1153.0,1080.0,9863712581.0,9863712581,0F815EFF-A9C3-43BF-B777-452EBB3541D6.fit,False,0,0,False,6122940,1,a9193665731,`hr_Bbv_dH[Pu@VSBm@CWBs@P}@b@WH_BVyAj@UNk@f@[LkAXm@HgBd@i@J{@`@iBl@i@ZgARkBp@oAZq@V}Ab@eA`@eEzAsAj@WRWl@Pk@TWpEgBlE}Al@Op@WtA_@pAe@\Kz@Ov@c@nBs@xBo@hB[d@On@M^Wh@e@p@YhA[f@C\IpAi@fAW\EZDN?tAe@c@VCJBR|ChJHLF@PC`FkBbCw@|Ae@r@YpAc@fBs@|E}AlAg@x@YdAWZET?p@BT?FGPi@PS`@Wr@WNMFQ@SE[}@gCYgAKU]c@Kq@EIOKKEQCoALgBb@gAj@kARi@\g@VUB_@AQ@aAXoFnBq@^m@Tq@n@UDy@J]RkAd@_ATiAt@q@\E@?CdAi@`Aq@z@SpAg@h@Wz@IVQX]NKt@WlAm@fDgAd@S`AWz@AZK`@Wb@SdASx@g@pBe@^Er@?RDXL`@WTm@TYpAq@bAa@~@YjAc@HIDOHKpGaCXEN@VLJPVjAb@xAHd@Zz@nCxIFZXfAEd@IZ?FFHXAFB`@v@^^Hb@^dA^|AjAtDr@xBR`@Rl@rApFDd@?f@FNNRBLb@~CZfBn@xE`@pBb@vA@VXl@L^rBrG\jApFvPnBtHlA`EGAm@mB}AmGi@gBOe@ICAC@SAQKS_B}Ew@gCI]aAsCc@{A_AuCk@}ASe@Ge@c@uAWwAwBqNESUg@Be@C_@sAcFW{@g@kAmBkGm@yBe@sAWYg@u@CCGAQBEC@UJOBK?m@Ww@Qu@}CqJIYASa@mAW_AK[IKYGM?u@\w@RqDvASLOXsC~@yAn@{@j@OREZGJQLUFGAYMOCiAFsBf@eAj@u@Hi@Va@VYHMDm@?UDiFfB_CdAYHOJY\OH[Hg@FSHc@VaCr@iAt@yCrAa@Hc@E]Dc@Jg@PaA`@g@Jq@FqBr@s@n@]PwAZi@H{@P{@TiAd@gBj@k@\gARcBl@uA^kCz@g@ToE~AZUfBk@fBu@zDkAz@S~Ak@nAYl@]~CgAbAYvBa@nA]`@Wr@m@XK~Ac@z@KtAi@`AUZEj@@VEbCeAJIgAh@,2,,,,,,,
2,Treinamento com peso vespertino,0.0,2210,2210,0.0,WeightTraining,WeightTraining,,9193664550,2023-06-02T16:04:06Z,2023-06-02T13:04:06Z,(GMT-03:00) America/Araguaina,-10800.0,,,República Federativa do Brasil,0,1,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,True,93.0,115.0,False,True,,,9863711615.0,9863711615,434A8D6B-5BE6-4802-8E84-48A62F77C3D3.fit,False,0,0,False,6122940,1,a9193664550,,2,,,,,,,
2,Pilates vespertino,0.0,3612,3612,0.0,Workout,Pilates,,9193664557,2023-06-01T17:00:42Z,2023-06-01T14:00:42Z,(GMT-03:00) America/Araguaina,-10800.0,,,República Federativa do Brasil,0,1,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,True,76.5,102.0,False,True,,,9863711587.0,9863711587,EF68B28E-68BB-4A53-B9E0-44203724F56D.fit,False,0,0,False,6122940,1,a9193664557,,2,,,,,,,
2,Treinamento com peso vespertino,0.0,2199,2199,0.0,WeightTraining,WeightTraining,,9193664473,2023-06-01T16:04:45Z,2023-06-01T13:04:45Z,(GMT-03:00) America/Araguaina,-10800.0,,,República Federativa do Brasil,0,2,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,True,99.8,130.0,False,True,,,9863711522.0,9863711522,E207A339-4494-4FF2-BEB4-31107618BF15.fit,False,0,0,False,6122940,1,a9193664473,,2,,,,,,,
2,Corrida matinal,9506.0,3024,3198,124.6,Run,Run,,9181079672,2023-06-01T09:34:54Z,2023-06-01T06:34:54Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,República Federativa do Brasil,0,7,0,5,0,False,False,False,False,everyone,False,g625387,"[-15.83650122396648, -48.02481394261122]","[-15.836695600301027, -48.02478075027466]",3.144,4.628,True,160.1,180.0,False,True,1140.0,1105.8,9850398465.0,9850398465,0C9783BE-60CF-4D3C-BF16-CC09D1DC4591.fit,False,0,0,False,6122940,1,a9181079672,dat_BbzbdHsANOFQTQn@IJ]T_AXYNuAvAa@ZY^_@l@GD]Lm@Fm@AaEe@iBO{@Ea@FWLIJS\CN@Xh@pBCUe@cBCUDQNWVU`@MZ?fFf@rCV\Cb@IZKJKh@_ANQp@w@f@c@d@[^Od@K^UV]Pk@LMNIREd@EXBj@E^IPKP[?]EUKOa@]aAk@GOGiADWRWTUj@WJIBGCMYg@k@a@gA[gAm@k@UiC[o@A{@F]CQCs@]s@c@w@kAk@q@[g@SQk@KeBMcB[g@OgAo@a@OSD}@f@w@l@a@j@Ox@EFaB\{@V[DOAc@MK?g@LYRGHAHDPLJl@Rb@THNLb@b@t@TXj@`@HJHPNrAHTNR~@p@bA`AVNXJZ?n@EH@FF@F?JIhAKvEAf@Bb@FPLLjB~@j@Bv@FtBRrARt@Ft@Bz@K^OJI\q@^e@h@o@^]p@e@fA]XOV]Xm@LKTITA\BdATF?HED[Xa@HYE]EOSWWQNLJDJLP^BPCZEH_@XYFk@HaABi@HIJSl@SZi@Zo@NWLc@XkBtB]l@KJWJWFc@Fg@A[Gu@Cg@IlBLt@Bl@I`@QLI^s@l@u@v@w@r@i@fA[`@WPWZu@JKXIbBAZGZMNSDS?WK]a@]u@e@iAe@]ScBoAQG[Cu@?{AWk@Qe@YQIw@MaAIiEKk@GeBo@q@Mk@A_AH?F^R^ZbCjCRL|DdB~Aj@`E|@xGfAvAJDBBP}@JKDINYr@QVg@Ts@R[Rm@f@SR{@dAi@v@q@Tk@De@AcBQgBUuD[SIeAs@WYGSAo@PcG@eAIIKAk@Ha@@KCOIiBcBi@_@QWISIa@Gs@KWEEs@WOMk@{@UaAIIm@W[UEQBMFKPKx@OTAL@PJT@d@Q`@KNAAAI@LAl@OZGPBLNDRGrB@j@HXJHxATZLnA~@p@p@fAlAb@\nEnBv@VlA^jEx@tCf@z@Hj@Lr@Dl@LF?TE,2,,,,,,,
2,Pilates vespertino,0.0,3434,3434,0.0,Workout,Pilates,,9171861570,2023-05-30T17:00:18Z,2023-05-30T14:00:18Z,(GMT-03:00) America/Araguaina,-10800.0,,,República Federativa do Brasil,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,True,79.6,106.0,False,True,,,9840703823.0,9840703823,1021BEB9-24AD-4953-8A7E-308EC263841A.fit,False,0,0,False,6122940,1,a9171861570,,2,,,,,,,
2,Treinamento com peso vespertino,0.0,2328,2328,0.0,WeightTraining,WeightTraining,,9170266496,2023-05-30T16:04:50Z,2023-05-30T13:04:50Z,(GMT-03:00) America/Araguaina,-10800.0,,,República Federativa do Brasil,0,1,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,True,100.1,130.0,False,True,,,9839025606.0,9839025606,778291B2-5FA5-426D-BD05-6F95E87DE2CD.fit,False,0,0,False,6122940,1,a9170266496,,2,,,,,,,
2,Corrida matinal,7407.9,2425,2487,70.2,Run,Run,,9168241269,2023-05-30T09:40:54Z,2023-05-30T06:40:54Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,República Federativa do Brasil,0,7,0,1,0,False,False,False,False,everyone,False,g12023834,"[-15.836475659161806, -48.024827521294355]","[-15.837073624134064, -48.024642281234264]",3.055,6.902,True,164.9,182.0,False,True,1140.2,1113.8,9836897792.0,9836897792,60D28407-96B5-43B7-9C0F-33880091DEEA.fit,False,0,0,False,6122940,1,a9168241269,~`t_BdzbdH{@J_@JIHYx@MNa@Tw@RSJcCbCo@~@MHg@Rg@Fa@AuB[{@KJDfEZNAf@K^QJGTi@PWv@}@x@s@^WjA]\SHMTm@NSVMPEXAd@@x@Ee@LoBLYHGBIJQn@[^[Lc@H`A[TORWVs@HKFEh@MdAAp@Go@JeBLe@JOPOp@ORa@Tw@Rc@XeBfB{@nA[NQBD?p@_@FINa@X_@dAeAl@i@j@[p@Q^SVc@Rg@JKRGREbAAn@Ec@H}AJk@NIHUn@MT[RkAb@]TYTaAfAe@j@]h@a@R]FQ@gACkEk@_AGB@tAHjANlCTl@?TE^MTOLOZo@bAgAz@w@PK`A[d@SNSZs@LORId@G~@Av@II?g@PsAHs@JIDEDQj@W\m@\o@Re@Zs@p@eArA]f@SLc@N_@Dk@AsEk@i@AaAKq@CUBIBQJSRMTEP@X\fASq@Ig@?SHUJQJKPKVGTAlJx@r@@ZG\KVQf@}@V]h@o@j@e@\UnAc@\SJOVk@VWn@Kz@A^EZITUAHGJ{@T_@Dk@@i@BKDQPUl@[Z_@Tw@V{@l@kAlA_@f@[j@G?SHXMHIb@u@n@y@rAmA^U~@Y^UPWTi@LMVIRETAr@@f@ITKHIFS?WESGOOS]Ws@c@gAa@q@c@{@u@UKOCe@@g@CmASk@So@a@c@MuDS_BEaAGkBs@c@Ge@CcADW?DDXLf@^x@~@t@v@RPZTrDdB~Al@pE|@nF|@fAP|ALr@E\IJIHMFO@QCMB\EZ,2,,,,,,,
